EVENT_ID,TIMESTAMP,SECTOR,SOURCE_ASSET,PROCESS_NAME,FILE_ACTIVITY,CURRENT_ATTACK_STAGE,LABEL
N-01-00282,2026-01-17T01:50:08,Government Data Centres,S01-MGMT01,powershell,12,Normal,Normal
N-01-00283,2026-01-10T03:13:11,Government Data Centres,S01-CTRL01,powershell,1,Normal,Normal
N-01-00284,2026-01-17T08:30:45,Government Data Centres,S01-WS01,python,7,Normal,Normal
N-01-00285,2026-01-05T16:46:54,Government Data Centres,S01-VPN01,powershell,16,Normal,Normal
N-01-00286,2026-01-02T09:38:17,Government Data Centres,S01-GW01,nginx,20,Normal,Normal
N-01-00287,2026-01-12T06:07:27,Government Data Centres,S01-APP01,python,3,Normal,Normal
N-01-00288,2026-01-02T02:12:24,Government Data Centres,S01-APP01,java,19,Normal,Normal
N-01-00289,2026-01-11T15:37:24,Government Data Centres,S01-CTRL01,java,20,Normal,Normal
N-01-00290,2026-01-09T10:05:26,Government Data Centres,S01-VPN01,python,10,Normal,Normal
N-01-00291,2026-01-01T12:24:33,Government Data Centres,S01-WS01,powershell,18,Normal,Normal
N-01-00292,2026-01-15T08:28:19,Government Data Centres,S01-CTRL01,java,0,Normal,Normal
N-01-00293,2026-01-03T00:16:22,Government Data Centres,S01-MGMT01,powershell,17,Normal,Normal
N-01-00294,2026-01-05T19:02:01,Government Data Centres,S01-DB01,svchost,2,Normal,Normal
N-01-00295,2026-01-04T07:25:50,Government Data Centres,S01-APP01,java,16,Normal,Normal
N-01-00296,2026-01-06T02:16:46,Government Data Centres,S01-CTRL01,python,12,Normal,Normal
N-01-00297,2026-01-06T01:09:14,Government Data Centres,S01-CTRL01,java,18,Normal,Normal
N-01-00298,2026-01-12T23:45:39,Government Data Centres,S01-GW01,powershell,16,Normal,Normal
N-01-00299,2026-01-15T23:31:05,Government Data Centres,S01-VPN01,python,8,Normal,Normal
N-01-00300,2026-01-07T17:55:52,Government Data Centres,S01-GW01,powershell,6,Normal,Normal
N-01-00301,2026-01-06T02:27:28,Government Data Centres,S01-BKP01,python,0,Normal,Normal
N-01-00302,2026-01-04T11:59:09,Government Data Centres,S01-CTRL01,nginx,17,Normal,Normal
N-01-00303,2026-01-20T03:21:44,Government Data Centres,S01-AUTH01,svchost,5,Normal,Normal
N-01-00304,2026-01-13T12:58:26,Government Data Centres,S01-APP01,java,14,Normal,Normal
N-01-00305,2026-01-15T02:19:51,Government Data Centres,S01-APP01,python,13,Normal,Normal
N-01-00306,2026-01-16T07:56:11,Government Data Centres,S01-MON01,python,10,Normal,Normal
N-01-00307,2026-01-05T02:01:16,Government Data Centres,S01-BKP01,svchost,15,Normal,Normal
N-01-00308,2026-01-03T05:04:35,Government Data Centres,S01-MON01,java,14,Normal,Normal
N-01-00309,2026-01-06T06:19:45,Government Data Centres,S01-MGMT01,java,11,Normal,Normal
N-01-00310,2026-01-03T09:54:01,Government Data Centres,S01-DB01,java,19,Normal,Normal
N-01-00311,2026-01-10T07:45:27,Government Data Centres,S01-DB01,powershell,1,Normal,Normal
N-01-00312,2026-01-10T16:30:19,Government Data Centres,S01-APP01,python,18,Normal,Normal
N-01-00313,2026-01-12T23:05:40,Government Data Centres,S01-MON01,java,12,Normal,Normal
N-01-00314,2026-01-06T18:00:59,Government Data Centres,S01-DB01,nginx,7,Normal,Normal
N-01-00315,2026-01-13T04:47:20,Government Data Centres,S01-DB01,powershell,5,Normal,Normal
N-01-00316,2026-01-10T23:34:11,Government Data Centres,S01-DB01,svchost,4,Normal,Normal
N-01-00317,2026-01-18T16:06:24,Government Data Centres,S01-MON01,java,4,Normal,Normal
N-01-00318,2026-01-01T15:00:55,Government Data Centres,S01-DB01,java,13,Normal,Normal
N-01-00319,2026-01-12T22:18:45,Government Data Centres,S01-WS01,python,18,Normal,Normal
N-01-00320,2026-01-03T23:45:49,Government Data Centres,S01-AUTH01,nginx,20,Normal,Normal
N-01-00321,2026-01-19T20:40:09,Government Data Centres,S01-CTRL01,java,6,Normal,Normal
N-01-00322,2026-01-12T18:29:07,Government Data Centres,S01-MON01,powershell,2,Normal,Normal
N-01-00323,2026-01-14T15:50:15,Government Data Centres,S01-MGMT01,python,13,Normal,Normal
N-01-00324,2026-01-16T20:23:56,Government Data Centres,S01-MGMT01,java,11,Normal,Normal
N-01-00325,2026-01-13T01:12:26,Government Data Centres,S01-MON01,nginx,12,Normal,Normal
N-01-00326,2026-01-17T12:48:09,Government Data Centres,S01-WS01,nginx,3,Normal,Normal
N-01-00327,2026-01-04T23:30:59,Government Data Centres,S01-BKP01,powershell,12,Normal,Normal
N-01-00328,2026-01-20T19:34:27,Government Data Centres,S01-BKP01,powershell,1,Normal,Normal
N-01-00329,2026-01-05T15:41:54,Government Data Centres,S01-CTRL01,powershell,4,Normal,Normal
N-01-00330,2026-01-08T08:41:32,Government Data Centres,S01-GW01,svchost,9,Normal,Normal
N-01-00331,2026-01-13T19:14:25,Government Data Centres,S01-AUTH01,powershell,14,Normal,Normal
N-01-00332,2026-01-11T09:19:44,Government Data Centres,S01-AUTH01,java,1,Normal,Normal
N-01-00333,2026-01-16T03:02:21,Government Data Centres,S01-APP01,nginx,3,Normal,Normal
N-01-00334,2026-01-12T11:10:41,Government Data Centres,S01-APP01,python,5,Normal,Normal
N-01-00335,2026-01-10T07:03:35,Government Data Centres,S01-BKP01,java,18,Normal,Normal
N-01-00336,2026-01-03T07:57:35,Government Data Centres,S01-DB01,python,15,Normal,Normal
N-01-00337,2026-01-09T08:18:38,Government Data Centres,S01-MGMT01,python,8,Normal,Normal
N-01-00338,2026-01-16T02:51:57,Government Data Centres,S01-WS01,svchost,12,Normal,Normal
N-01-00339,2026-01-03T02:20:17,Government Data Centres,S01-GW01,svchost,3,Normal,Normal
N-01-00340,2026-01-13T07:31:46,Government Data Centres,S01-APP01,python,17,Normal,Normal
N-01-00341,2026-01-12T04:25:37,Government Data Centres,S01-CTRL01,powershell,14,Normal,Normal
N-01-00342,2026-01-07T14:38:27,Government Data Centres,S01-VPN01,python,15,Normal,Normal
N-01-00343,2026-01-16T17:45:32,Government Data Centres,S01-GW01,python,7,Normal,Normal
N-01-00344,2026-01-09T16:27:53,Government Data Centres,S01-AUTH01,nginx,20,Normal,Normal
N-01-00345,2026-01-06T06:45:59,Government Data Centres,S01-CTRL01,svchost,11,Normal,Normal
N-01-00346,2026-01-11T03:16:31,Government Data Centres,S01-GW01,python,8,Normal,Normal
N-01-00347,2026-01-16T06:24:53,Government Data Centres,S01-APP01,java,15,Normal,Normal
N-01-00348,2026-01-10T21:58:31,Government Data Centres,S01-WS01,powershell,13,Normal,Normal
N-01-00349,2026-01-11T05:12:30,Government Data Centres,S01-CTRL01,python,19,Normal,Normal
N-01-00350,2026-01-20T18:52:37,Government Data Centres,S01-AUTH01,powershell,20,Normal,Normal
N-01-00351,2026-01-08T23:35:27,Government Data Centres,S01-DB01,powershell,6,Normal,Normal
N-01-00352,2026-01-07T17:00:58,Government Data Centres,S01-WS01,powershell,7,Normal,Normal
N-01-00353,2026-01-14T15:07:24,Government Data Centres,S01-WS01,nginx,4,Normal,Normal
N-01-00354,2026-01-13T20:38:45,Government Data Centres,S01-DB01,python,1,Normal,Normal
N-01-00355,2026-01-12T14:21:43,Government Data Centres,S01-DB01,python,0,Normal,Normal
N-01-00356,2026-01-12T19:09:45,Government Data Centres,S01-VPN01,nginx,20,Normal,Normal
N-01-00357,2026-01-13T11:57:07,Government Data Centres,S01-DB01,powershell,5,Normal,Normal
N-01-00358,2026-01-13T13:29:42,Government Data Centres,S01-WS01,svchost,11,Normal,Normal
N-01-00359,2026-01-03T11:10:31,Government Data Centres,S01-AUTH01,svchost,7,Normal,Normal
N-01-00360,2026-01-03T14:44:46,Government Data Centres,S01-MON01,nginx,17,Normal,Normal
N-01-00361,2026-01-05T22:29:08,Government Data Centres,S01-MGMT01,python,13,Normal,Normal
N-01-00362,2026-01-06T10:30:01,Government Data Centres,S01-AUTH01,python,10,Normal,Normal
N-01-00363,2026-01-03T06:18:57,Government Data Centres,S01-APP01,powershell,2,Normal,Normal
N-01-00364,2026-01-19T00:46:41,Government Data Centres,S01-GW01,powershell,15,Normal,Normal
N-01-00365,2026-01-17T02:42:26,Government Data Centres,S01-BKP01,java,2,Normal,Normal
N-01-00366,2026-01-01T09:33:13,Government Data Centres,S01-DB01,nginx,4,Normal,Normal
N-01-00367,2026-01-09T22:08:46,Government Data Centres,S01-APP01,python,13,Normal,Normal
N-01-00368,2026-01-12T00:33:47,Government Data Centres,S01-AUTH01,svchost,17,Normal,Normal
N-01-00369,2026-01-08T07:08:45,Government Data Centres,S01-WS01,svchost,15,Normal,Normal
N-01-00370,2026-01-20T03:47:24,Government Data Centres,S01-MGMT01,nginx,9,Normal,Normal
N-01-00371,2026-01-05T22:10:40,Government Data Centres,S01-DB01,powershell,12,Normal,Normal
N-01-00372,2026-01-17T07:44:43,Government Data Centres,S01-MGMT01,java,20,Normal,Normal
N-01-00373,2026-01-12T17:57:33,Government Data Centres,S01-AUTH01,svchost,3,Normal,Normal
N-01-00374,2026-01-18T18:30:55,Government Data Centres,S01-GW01,powershell,15,Normal,Normal
N-01-00375,2026-01-16T03:08:59,Government Data Centres,S01-WS01,powershell,1,Normal,Normal
N-01-00376,2026-01-18T04:42:50,Government Data Centres,S01-CTRL01,python,14,Normal,Normal
N-01-00377,2026-01-05T10:27:46,Government Data Centres,S01-APP01,svchost,4,Normal,Normal
N-01-00378,2026-01-14T06:18:02,Government Data Centres,S01-DB01,svchost,2,Normal,Normal
N-01-00379,2026-01-21T03:50:26,Government Data Centres,S01-WS01,python,12,Normal,Normal
N-01-00380,2026-01-19T03:39:57,Government Data Centres,S01-GW01,svchost,4,Normal,Normal
N-01-00381,2026-01-02T03:55:13,Government Data Centres,S01-MON01,nginx,15,Normal,Normal
N-01-00382,2026-01-10T16:07:22,Government Data Centres,S01-MON01,nginx,2,Normal,Normal
N-01-00383,2026-01-16T02:46:01,Government Data Centres,S01-APP01,java,15,Normal,Normal
N-01-00384,2026-01-19T09:29:58,Government Data Centres,S01-APP01,java,11,Normal,Normal
N-01-00385,2026-01-08T23:00:10,Government Data Centres,S01-VPN01,java,3,Normal,Normal
N-01-00386,2026-01-04T00:38:40,Government Data Centres,S01-AUTH01,java,14,Normal,Normal
N-01-00387,2026-01-06T18:55:41,Government Data Centres,S01-MGMT01,nginx,3,Normal,Normal
N-01-00388,2026-01-07T07:05:57,Government Data Centres,S01-AUTH01,svchost,5,Normal,Normal
N-01-00389,2026-01-01T13:32:57,Government Data Centres,S01-AUTH01,python,4,Normal,Normal
N-01-00390,2026-01-03T22:41:57,Government Data Centres,S01-DB01,powershell,5,Normal,Normal
N-01-00391,2026-01-10T06:32:06,Government Data Centres,S01-DB01,nginx,14,Normal,Normal
N-01-00392,2026-01-12T23:16:16,Government Data Centres,S01-AUTH01,powershell,3,Normal,Normal
N-01-00393,2026-01-16T23:53:00,Government Data Centres,S01-GW01,java,6,Normal,Normal
N-01-00394,2026-01-12T16:19:02,Government Data Centres,S01-GW01,python,16,Normal,Normal
N-01-00395,2026-01-16T00:08:01,Government Data Centres,S01-GW01,powershell,19,Normal,Normal
N-01-00396,2026-01-06T10:20:03,Government Data Centres,S01-APP01,nginx,8,Normal,Normal
N-01-00397,2026-01-07T11:24:44,Government Data Centres,S01-MGMT01,svchost,7,Normal,Normal
N-01-00398,2026-01-18T18:26:18,Government Data Centres,S01-APP01,nginx,10,Normal,Normal
N-01-00399,2026-01-13T00:40:54,Government Data Centres,S01-DB01,java,9,Normal,Normal
N-01-00400,2026-01-04T16:26:29,Government Data Centres,S01-CTRL01,java,12,Normal,Normal
N-01-00401,2026-01-12T21:23:21,Government Data Centres,S01-VPN01,nginx,20,Normal,Normal
N-01-00402,2026-01-06T07:55:07,Government Data Centres,S01-DB01,java,11,Normal,Normal
N-01-00403,2026-01-18T00:47:00,Government Data Centres,S01-WS01,svchost,10,Normal,Normal
N-01-00404,2026-01-07T08:05:56,Government Data Centres,S01-GW01,powershell,10,Normal,Normal
N-01-00405,2026-01-18T01:18:22,Government Data Centres,S01-MON01,java,11,Normal,Normal
N-01-00406,2026-01-06T21:27:36,Government Data Centres,S01-MON01,svchost,8,Normal,Normal
N-01-00407,2026-01-02T06:26:37,Government Data Centres,S01-WS01,java,9,Normal,Normal
N-01-00408,2026-01-02T19:17:51,Government Data Centres,S01-MON01,python,4,Normal,Normal
N-01-00409,2026-01-04T13:54:46,Government Data Centres,S01-APP01,python,13,Normal,Normal
N-01-00410,2026-01-16T21:11:49,Government Data Centres,S01-MGMT01,powershell,16,Normal,Normal
N-01-00411,2026-01-09T09:26:27,Government Data Centres,S01-MGMT01,python,9,Normal,Normal
N-01-00412,2026-01-04T04:46:25,Government Data Centres,S01-GW01,python,16,Normal,Normal
N-01-00413,2026-01-13T01:56:09,Government Data Centres,S01-GW01,python,3,Normal,Normal
N-01-00414,2026-01-03T16:34:30,Government Data Centres,S01-DB01,nginx,5,Normal,Normal
N-01-00415,2026-01-05T05:15:32,Government Data Centres,S01-AUTH01,java,0,Normal,Normal
N-01-00416,2026-01-04T01:36:36,Government Data Centres,S01-WS01,powershell,16,Normal,Normal
N-01-00417,2026-01-02T18:16:11,Government Data Centres,S01-BKP01,python,8,Normal,Normal
N-01-00418,2026-01-14T17:35:37,Government Data Centres,S01-AUTH01,svchost,13,Normal,Normal
N-01-00419,2026-01-15T06:10:16,Government Data Centres,S01-APP01,powershell,7,Normal,Normal
N-01-00420,2026-01-11T05:03:52,Government Data Centres,S01-DB01,java,18,Normal,Normal
N-01-00421,2026-01-09T08:17:22,Government Data Centres,S01-MON01,python,10,Normal,Normal
N-01-00422,2026-01-20T00:33:18,Government Data Centres,S01-GW01,python,15,Normal,Normal
N-01-00423,2026-01-02T01:37:21,Government Data Centres,S01-WS01,python,19,Normal,Normal
N-01-00424,2026-01-12T05:28:08,Government Data Centres,S01-APP01,nginx,17,Normal,Normal
N-01-00425,2026-01-10T03:25:49,Government Data Centres,S01-MON01,python,0,Normal,Normal
N-01-00426,2026-01-18T08:13:48,Government Data Centres,S01-DB01,java,9,Normal,Normal
N-01-00427,2026-01-12T05:26:42,Government Data Centres,S01-AUTH01,powershell,17,Normal,Normal
N-01-00428,2026-01-02T13:29:22,Government Data Centres,S01-VPN01,svchost,20,Normal,Normal
N-01-00429,2026-01-01T19:37:31,Government Data Centres,S01-MON01,svchost,5,Normal,Normal
N-01-00430,2026-01-02T12:32:42,Government Data Centres,S01-BKP01,powershell,17,Normal,Normal
N-01-00431,2026-01-14T08:43:46,Government Data Centres,S01-MON01,nginx,19,Normal,Normal
N-01-00432,2026-01-07T10:46:42,Government Data Centres,S01-WS01,python,6,Normal,Normal
N-01-00433,2026-01-14T12:31:05,Government Data Centres,S01-BKP01,nginx,7,Normal,Normal
N-01-00434,2026-01-05T12:37:43,Government Data Centres,S01-APP01,nginx,16,Normal,Normal
N-01-00435,2026-01-05T23:26:20,Government Data Centres,S01-APP01,powershell,1,Normal,Normal
N-01-00436,2026-01-14T18:53:01,Government Data Centres,S01-WS01,python,1,Normal,Normal
N-01-00437,2026-01-16T08:00:33,Government Data Centres,S01-CTRL01,powershell,2,Normal,Normal
N-01-00438,2026-01-12T20:08:04,Government Data Centres,S01-MGMT01,powershell,10,Normal,Normal
N-01-00439,2026-01-10T15:05:26,Government Data Centres,S01-APP01,java,2,Normal,Normal
N-01-00440,2026-01-21T01:25:33,Government Data Centres,S01-AUTH01,svchost,13,Normal,Normal
N-01-00441,2026-01-17T06:21:08,Government Data Centres,S01-WS01,svchost,10,Normal,Normal
N-01-00442,2026-01-13T06:49:37,Government Data Centres,S01-GW01,java,3,Normal,Normal
N-01-00443,2026-01-12T09:46:28,Government Data Centres,S01-WS01,nginx,15,Normal,Normal
N-01-00444,2026-01-05T22:56:18,Government Data Centres,S01-GW01,nginx,11,Normal,Normal
N-01-00445,2026-01-17T21:14:04,Government Data Centres,S01-APP01,nginx,20,Normal,Normal
N-01-00446,2026-01-04T10:45:37,Government Data Centres,S01-GW01,svchost,17,Normal,Normal
N-01-00447,2026-01-17T11:44:11,Government Data Centres,S01-CTRL01,python,15,Normal,Normal
N-01-00448,2026-01-06T07:33:07,Government Data Centres,S01-WS01,svchost,7,Normal,Normal
N-01-00449,2026-01-07T10:19:32,Government Data Centres,S01-GW01,nginx,9,Normal,Normal
N-01-00450,2026-01-06T08:51:36,Government Data Centres,S01-MON01,powershell,17,Normal,Normal
N-01-00451,2026-01-20T09:44:34,Government Data Centres,S01-DB01,nginx,5,Normal,Normal
N-01-00452,2026-01-01T21:14:14,Government Data Centres,S01-WS01,python,19,Normal,Normal
N-01-00453,2026-01-18T01:53:37,Government Data Centres,S01-AUTH01,nginx,7,Normal,Normal
N-01-00454,2026-01-07T16:07:30,Government Data Centres,S01-BKP01,python,3,Normal,Normal
N-01-00455,2026-01-04T14:31:51,Government Data Centres,S01-WS01,powershell,4,Normal,Normal
N-01-00456,2026-01-17T00:17:36,Government Data Centres,S01-GW01,nginx,12,Normal,Normal
N-01-00457,2026-01-05T00:31:33,Government Data Centres,S01-AUTH01,powershell,16,Normal,Normal
N-01-00458,2026-01-14T03:54:41,Government Data Centres,S01-MGMT01,java,4,Normal,Normal
N-01-00459,2026-01-01T11:03:19,Government Data Centres,S01-MON01,python,9,Normal,Normal
N-01-00460,2026-01-07T03:07:35,Government Data Centres,S01-MGMT01,java,5,Normal,Normal
N-01-00461,2026-01-06T06:12:05,Government Data Centres,S01-GW01,java,17,Normal,Normal
N-01-00462,2026-01-18T22:39:24,Government Data Centres,S01-BKP01,powershell,5,Normal,Normal
N-01-00463,2026-01-20T19:08:29,Government Data Centres,S01-GW01,powershell,3,Normal,Normal
N-01-00464,2026-01-12T18:35:58,Government Data Centres,S01-MGMT01,python,3,Normal,Normal
N-01-00465,2026-01-01T23:44:39,Government Data Centres,S01-GW01,java,18,Normal,Normal
N-01-00466,2026-01-01T15:44:42,Government Data Centres,S01-MGMT01,nginx,9,Normal,Normal
N-01-00467,2026-01-09T07:31:07,Government Data Centres,S01-WS01,svchost,2,Normal,Normal
N-01-00468,2026-01-20T09:16:43,Government Data Centres,S01-DB01,powershell,8,Normal,Normal
N-01-00469,2026-01-03T10:28:31,Government Data Centres,S01-MON01,powershell,2,Normal,Normal
N-01-00470,2026-01-07T05:01:13,Government Data Centres,S01-VPN01,svchost,10,Normal,Normal
N-01-00471,2026-01-05T14:11:58,Government Data Centres,S01-MGMT01,svchost,9,Normal,Normal
N-01-00472,2026-01-18T16:47:59,Government Data Centres,S01-GW01,powershell,1,Normal,Normal
N-01-00473,2026-01-19T09:00:49,Government Data Centres,S01-APP01,java,4,Normal,Normal
N-01-00474,2026-01-01T10:42:30,Government Data Centres,S01-VPN01,powershell,13,Normal,Normal
N-01-00475,2026-01-13T11:41:04,Government Data Centres,S01-CTRL01,nginx,6,Normal,Normal
N-01-00476,2026-01-03T10:42:21,Government Data Centres,S01-WS01,nginx,20,Normal,Normal
N-01-00477,2026-01-04T23:51:20,Government Data Centres,S01-BKP01,powershell,17,Normal,Normal
N-01-00478,2026-01-19T04:59:11,Government Data Centres,S01-MGMT01,powershell,1,Normal,Normal
N-01-00479,2026-01-07T01:48:27,Government Data Centres,S01-CTRL01,java,5,Normal,Normal
N-01-00480,2026-01-03T11:38:08,Government Data Centres,S01-APP01,nginx,12,Normal,Normal
N-01-00481,2026-01-09T00:28:59,Government Data Centres,S01-VPN01,python,7,Normal,Normal
N-01-00482,2026-01-14T09:07:30,Government Data Centres,S01-GW01,java,8,Normal,Normal
N-01-00483,2026-01-14T23:10:50,Government Data Centres,S01-WS01,powershell,10,Normal,Normal
N-01-00484,2026-01-20T01:15:28,Government Data Centres,S01-MGMT01,svchost,14,Normal,Normal
N-01-00485,2026-01-15T13:15:37,Government Data Centres,S01-GW01,java,3,Normal,Normal
N-01-00486,2026-01-05T09:33:55,Government Data Centres,S01-CTRL01,svchost,5,Normal,Normal
N-01-00487,2026-01-07T21:30:00,Government Data Centres,S01-AUTH01,python,2,Normal,Normal
N-01-00488,2026-01-01T20:28:20,Government Data Centres,S01-CTRL01,java,10,Normal,Normal
N-01-00489,2026-01-02T19:23:57,Government Data Centres,S01-AUTH01,nginx,13,Normal,Normal
N-01-00490,2026-01-20T22:51:24,Government Data Centres,S01-VPN01,svchost,13,Normal,Normal
N-01-00491,2026-01-04T15:43:54,Government Data Centres,S01-APP01,svchost,7,Normal,Normal
N-01-00492,2026-01-08T01:16:44,Government Data Centres,S01-WS01,java,18,Normal,Normal
N-01-00493,2026-01-17T13:26:28,Government Data Centres,S01-WS01,python,16,Normal,Normal
N-01-00494,2026-01-15T09:45:57,Government Data Centres,S01-BKP01,java,7,Normal,Normal
N-01-00495,2026-01-15T04:23:49,Government Data Centres,S01-AUTH01,powershell,17,Normal,Normal
N-01-00496,2026-01-21T04:33:05,Government Data Centres,S01-VPN01,java,2,Normal,Normal
N-01-00497,2026-01-08T05:20:03,Government Data Centres,S01-AUTH01,python,18,Normal,Normal
N-01-00498,2026-01-08T03:49:36,Government Data Centres,S01-DB01,powershell,20,Normal,Normal
N-01-00499,2026-01-21T01:38:34,Government Data Centres,S01-WS01,powershell,3,Normal,Normal
N-01-00500,2026-01-15T20:22:43,Government Data Centres,S01-MON01,svchost,5,Normal,Normal
N-01-00501,2026-01-08T17:51:33,Government Data Centres,S01-AUTH01,svchost,0,Normal,Normal
N-01-00502,2026-01-10T15:15:22,Government Data Centres,S01-BKP01,java,6,Normal,Normal
N-01-00503,2026-01-11T08:21:54,Government Data Centres,S01-CTRL01,powershell,8,Normal,Normal
N-01-00504,2026-01-11T07:16:59,Government Data Centres,S01-VPN01,powershell,17,Normal,Normal
