EVENT_ID,TIMESTAMP,SECTOR,DEPARTMENT,SOURCE_ASSET,DESTINATION_ASSET,SOURCE_IP,DESTINATION_IP,SOURCE_PORT,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PACKETS_SENT,PACKETS_RECEIVED,FLOW_DURATION_SEC,CONNECTION_FREQUENCY,UNIQUE_DESTINATIONS,UNIQUE_PORTS,DNS_DOMAIN,DNS_FREQUENCY,DOMAIN_NOVELTY,USER_ID,AUTHENTICATION_TYPE,AUTHENTICATION_RESULT,FAILED_LOGIN_COUNT,PROCESS_NAME,FILE_ACTIVITY,ASSET_TYPE,ASSET_CRITICALITY,ASSET_ZONE,ASSET_OWNER,VULNERABILITY_SCORE,INTERNET_EXPOSURE,PREVIOUS_ATTACK_STAGE,CURRENT_ATTACK_STAGE,NEXT_ATTACK_STAGE,ATTACK_TYPE,MITRE_TECHNIQUE,LABEL,BYTES_PER_SEC,PACKETS_PER_SEC,AUTH_FAILURE_RATE,TRAFFIC_BURST_SCORE,TARGET_NOVELTY_SCORE,CRITICALITY_SCORE,BLAST_RADIUS_PROXY,DATA_SPLIT
N-01-00061,2026-01-02T00:06:24,Government Data Centres,DEPT-01,S01-BKP01,S01-VPN01,10.2.12.176,10.3.13.111,80,22,TCP,12465,36242,145,458,106.02,1,5,2,auth.local,4,Yes,USR-071,SSO,Success,0,nginx,8,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,459.4133182418412,5.68760611205433,0.0,0.603,12,2.0,11.0,train
N-01-00062,2026-01-10T20:57:12,Government Data Centres,DEPT-01,S01-BKP01,S01-AUTH01,10.2.12.166,10.3.13.228,8080,80,TCP,25267,47269,247,559,93.79,6,5,3,monitor.local,3,No,USR-004,SSO,Success,2,java,0,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,773.387354728649,8.593666702207058,0.6666666666666666,0.806,8,2.0,12.0,train
N-01-00063,2026-01-19T17:37:30,Government Data Centres,DEPT-01,S01-WS01,S01-GW01,10.2.12.137,10.3.13.93,8080,80,TCP,6762,32687,338,248,32.06,1,2,4,auth.local,2,No,USR-031,Certificate,Success,1,powershell,18,Medium,Internal,OWNER-01,9.0,No,None,Normal,Normal,Normal,Normal,None,Normal,1230.4741110417965,18.278228321896442,0.5,0.586,6,2.0,10.0,train
N-01-00064,2026-01-14T06:00:36,Government Data Centres,DEPT-01,S01-GW01,S01-BKP01,10.2.12.38,10.3.13.146,80,53,UDP,11705,64482,21,94,6.83,4,1,4,internal.gov.local,3,No,USR-017,SSO,Success,2,java,10,High,DMZ,OWNER-01,7.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,11154.758418740848,16.837481698389457,0.6666666666666666,0.115,5,2.0,9.0,train
N-01-00065,2026-01-04T16:40:37,Government Data Centres,DEPT-01,S01-GW01,S01-APP01,10.2.12.182,10.3.13.236,80,443,UDP,4953,49167,362,407,70.36,6,3,3,service.local,2,Yes,USR-063,Certificate,Success,1,java,17,High,DMZ,OWNER-01,7.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,769.1870380898238,10.929505400795907,0.5,0.769,11,2.0,10.0,train
N-01-00066,2026-01-06T09:55:42,Government Data Centres,DEPT-01,S01-CTRL01,S01-MGMT01,10.2.12.152,10.3.13.210,80,53,UDP,48303,38802,67,183,87.49,7,5,1,service.local,5,No,USR-079,Password,Success,2,python,3,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,995.5994970853812,2.8574694250771517,0.6666666666666666,0.25,6,2.0,10.0,train
N-01-00067,2026-01-08T20:51:47,Government Data Centres,DEPT-01,S01-MON01,S01-AUTH01,10.2.12.21,10.3.13.62,22,22,TCP,41893,11829,422,345,53.65,5,2,2,internal.gov.local,3,No,USR-014,Certificate,Success,0,nginx,12,High,Internal,OWNER-01,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1001.3420316868593,14.29636533084809,0.0,0.767,4,2.0,8.0,train
N-01-00068,2026-01-05T02:50:56,Government Data Centres,DEPT-01,S01-MON01,S01-BKP01,10.2.12.107,10.3.13.128,53,22,UDP,6847,63047,405,593,78.15,4,2,4,internal.gov.local,1,No,USR-003,SSO,Success,1,nginx,2,High,Internal,OWNER-01,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,894.3570057581574,12.770313499680102,0.5,0.998,6,2.0,10.0,train
N-01-00069,2026-01-09T21:03:10,Government Data Centres,DEPT-01,S01-MGMT01,S01-AUTH01,10.2.12.189,10.3.13.21,8080,443,UDP,39130,63473,362,33,51.82,3,5,4,service.local,1,No,USR-043,Password,Success,0,svchost,17,Critical,Internal,OWNER-01,6.6,No,None,Normal,Normal,Normal,Normal,None,Normal,1979.9884214588963,7.622539560015438,0.0,0.395,9,2.0,13.0,train
N-01-00070,2026-01-16T08:46:18,Government Data Centres,DEPT-01,S01-VPN01,S01-WS01,10.2.12.78,10.3.13.62,443,443,UDP,37671,64549,80,57,43.36,7,1,3,monitor.local,2,No,USR-004,Password,Success,0,powershell,2,High,DMZ,OWNER-01,2.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,2357.4723247232473,3.1595940959409594,0.0,0.137,4,2.0,8.0,train
N-01-00071,2026-01-08T08:24:50,Government Data Centres,DEPT-01,S01-MON01,S01-APP01,10.2.12.103,10.3.13.122,53,22,TCP,42265,50993,96,381,106.27,6,2,4,internal.gov.local,3,Yes,USR-060,SSO,Success,0,powershell,18,High,Internal,OWNER-01,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,877.557165709984,4.4885668580032,0.0,0.477,11,2.0,10.0,train
N-01-00072,2026-01-18T10:49:44,Government Data Centres,DEPT-01,S01-GW01,S01-DB01,10.2.12.172,10.3.13.26,443,22,UDP,49775,30020,285,64,100.91,7,5,4,service.local,4,No,USR-011,SSO,Success,2,nginx,16,High,DMZ,OWNER-01,7.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,790.754137350114,3.4585274006540483,0.6666666666666666,0.349,9,2.0,13.0,train
N-01-00073,2026-01-19T13:09:36,Government Data Centres,DEPT-01,S01-CTRL01,S01-VPN01,10.2.12.175,10.3.13.160,80,443,UDP,11529,22110,499,218,97.03,3,1,4,internal.gov.local,4,No,USR-019,Certificate,Success,1,powershell,2,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,346.68659177573943,7.389467175100484,0.5,0.717,5,2.0,9.0,train
N-01-00074,2026-01-13T23:50:25,Government Data Centres,DEPT-01,S01-APP01,S01-MON01,10.2.12.143,10.3.13.85,22,5432,UDP,1010,68693,402,431,13.59,3,2,1,internal.gov.local,5,No,USR-037,Certificate,Success,1,svchost,8,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,5128.991905813098,61.295069904341425,0.5,0.833,3,2.0,7.0,train
N-01-00075,2026-01-14T08:24:38,Government Data Centres,DEPT-01,S01-BKP01,S01-VPN01,10.2.12.123,10.3.13.11,80,22,UDP,9627,52854,21,407,106.76,6,2,1,monitor.local,3,No,USR-003,SSO,Success,1,powershell,8,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,585.2472836268265,4.008992131884601,0.5,0.428,3,2.0,7.0,train
N-01-00076,2026-01-21T02:32:14,Government Data Centres,DEPT-01,S01-MON01,S01-APP01,10.2.12.36,10.3.13.78,53,22,UDP,47962,54827,311,93,22.63,4,4,4,auth.local,1,No,USR-009,SSO,Success,2,python,12,High,Internal,OWNER-01,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,4542.156429518339,17.852408307556342,0.6666666666666666,0.404,8,2.0,12.0,train
N-01-00077,2026-01-14T06:34:01,Government Data Centres,DEPT-01,S01-AUTH01,S01-CTRL01,10.2.12.46,10.3.13.51,80,443,TCP,2367,60027,27,371,84.59,5,3,4,monitor.local,1,No,USR-031,SSO,Success,1,python,14,Critical,Internal,OWNER-01,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,737.6049178389881,4.705047877999763,0.5,0.398,7,2.0,11.0,train
N-01-00078,2026-01-14T16:30:35,Government Data Centres,DEPT-01,S01-AUTH01,S01-VPN01,10.2.12.91,10.3.13.90,80,22,TCP,18882,3797,199,52,19.63,4,2,2,service.local,3,Yes,USR-066,Password,Success,2,nginx,15,Critical,Internal,OWNER-01,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,1155.3234844625574,12.786551197147224,0.6666666666666666,0.251,9,2.0,8.0,train
N-01-00079,2026-01-15T00:18:51,Government Data Centres,DEPT-01,S01-AUTH01,S01-DB01,10.2.12.4,10.3.13.59,22,5432,UDP,46910,36294,218,387,102.21,8,3,2,monitor.local,3,Yes,USR-075,Password,Success,0,python,11,Critical,Internal,OWNER-01,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,814.049505919186,5.919185989629195,0.0,0.605,10,2.0,9.0,train
N-01-00080,2026-01-08T03:00:43,Government Data Centres,DEPT-01,S01-VPN01,S01-WS01,10.2.12.29,10.3.13.125,443,22,UDP,42182,42816,443,285,31.41,5,2,2,service.local,1,Yes,USR-041,Certificate,Success,0,nginx,20,High,DMZ,OWNER-01,2.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,2706.080865966253,23.17733205985355,0.0,0.728,9,2.0,8.0,train
N-01-00081,2026-01-07T05:40:58,Government Data Centres,DEPT-01,S01-MON01,S01-WS01,10.2.12.109,10.3.13.105,53,443,TCP,22689,29345,353,549,76.63,8,3,3,service.local,5,No,USR-038,Password,Success,1,java,8,High,Internal,OWNER-01,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,679.0291008743312,11.770846926791075,0.5,0.902,6,2.0,10.0,train
N-01-00082,2026-01-16T19:12:57,Government Data Centres,DEPT-01,S01-VPN01,S01-AUTH01,10.2.12.87,10.3.13.169,443,80,UDP,14836,40450,217,341,44.66,5,4,1,monitor.local,1,No,USR-061,Password,Success,2,nginx,12,High,DMZ,OWNER-01,2.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1237.9310344827586,12.494402149574565,0.6666666666666666,0.558,5,2.0,9.0,train
N-01-00083,2026-01-10T17:36:03,Government Data Centres,DEPT-01,S01-VPN01,S01-WS01,10.2.12.224,10.3.13.220,80,80,TCP,22657,53833,293,470,17.27,3,1,4,auth.local,2,No,USR-008,Password,Success,1,powershell,6,High,DMZ,OWNER-01,2.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,4429.067747539085,44.18066010422699,0.5,0.763,5,2.0,9.0,train
N-01-00084,2026-01-12T11:22:50,Government Data Centres,DEPT-01,S01-AUTH01,S01-DB01,10.2.12.197,10.3.13.201,443,80,UDP,41716,56483,208,441,115.84,7,1,1,service.local,3,No,USR-042,Certificate,Success,0,nginx,0,Critical,Internal,OWNER-01,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,847.7123618784531,5.602555248618784,0.0,0.649,2,2.0,6.0,train
N-01-00085,2026-01-17T02:45:56,Government Data Centres,DEPT-01,S01-DB01,S01-WS01,10.2.12.90,10.3.13.81,80,443,UDP,33186,40323,87,68,98.88,5,3,4,auth.local,4,No,USR-044,SSO,Success,1,java,5,Critical,Internal,OWNER-01,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,743.4162621359224,1.567556634304207,0.5,0.155,7,2.0,11.0,train
N-01-00086,2026-01-06T12:44:14,Government Data Centres,DEPT-01,S01-BKP01,S01-GW01,10.2.12.188,10.3.13.35,80,443,TCP,8271,48249,366,40,45.09,5,5,1,internal.gov.local,1,No,USR-007,Certificate,Success,0,svchost,14,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,1253.493013972056,9.004213794632955,0.0,0.406,6,2.0,10.0,train
N-01-00087,2026-01-13T18:53:16,Government Data Centres,DEPT-01,S01-BKP01,S01-APP01,10.2.12.123,10.3.13.181,80,80,TCP,19933,55364,340,105,79.53,5,5,2,monitor.local,1,No,USR-037,Password,Success,0,svchost,6,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,946.774801961524,5.595372815289828,0.0,0.445,7,2.0,11.0,train
N-01-00088,2026-01-19T00:52:16,Government Data Centres,DEPT-01,S01-CTRL01,S01-DB01,10.2.12.214,10.3.13.135,80,22,UDP,19556,21220,22,563,59.61,4,4,3,service.local,1,No,USR-012,Password,Success,2,svchost,4,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,684.0463009562154,9.813789632611979,0.6666666666666666,0.585,7,2.0,11.0,train
N-01-00089,2026-01-03T00:59:46,Government Data Centres,DEPT-01,S01-APP01,S01-CTRL01,10.2.12.187,10.3.13.27,22,80,UDP,19600,34819,239,53,12.07,3,1,3,auth.local,3,Yes,USR-015,Password,Success,0,nginx,4,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,4508.616404308202,24.192212096106047,0.0,0.292,9,2.0,8.0,train
N-01-00090,2026-01-09T11:15:57,Government Data Centres,DEPT-01,S01-AUTH01,S01-BKP01,10.2.12.114,10.3.13.246,8080,22,TCP,24620,45121,95,118,48.15,8,3,4,monitor.local,4,No,USR-015,Password,Success,2,nginx,5,Critical,Internal,OWNER-01,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,1448.4112149532712,4.423676012461059,0.6666666666666666,0.213,7,2.0,11.0,train
N-01-00091,2026-01-14T18:37:30,Government Data Centres,DEPT-01,S01-APP01,S01-MON01,10.2.12.207,10.3.13.147,53,80,UDP,23701,3977,443,135,58.02,8,1,4,monitor.local,1,No,USR-034,Certificate,Success,1,nginx,16,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,477.04239917269905,9.962082040675629,0.5,0.578,5,2.0,9.0,train
N-01-00092,2026-01-16T13:49:55,Government Data Centres,DEPT-01,S01-CTRL01,S01-DB01,10.2.12.88,10.3.13.134,8080,5432,TCP,28567,32781,248,356,79.68,7,2,1,internal.gov.local,2,Yes,USR-064,Password,Success,0,svchost,10,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,769.929718875502,7.5803212851405615,0.0,0.604,8,2.0,7.0,train
N-01-00093,2026-01-07T15:54:03,Government Data Centres,DEPT-01,S01-DB01,S01-BKP01,10.2.12.131,10.3.13.59,8080,53,UDP,15600,10532,237,456,96.17,8,1,4,monitor.local,3,No,USR-064,Certificate,Success,2,nginx,3,Critical,Internal,OWNER-01,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,271.7271498388271,7.205989393781844,0.6666666666666666,0.693,5,2.0,9.0,train
N-01-00094,2026-01-02T03:34:35,Government Data Centres,DEPT-01,S01-BKP01,S01-MON01,10.2.12.142,10.3.13.2,443,5432,UDP,33514,27312,337,469,114.05,6,1,2,monitor.local,3,Yes,USR-047,Certificate,Success,1,nginx,3,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,533.3274879438843,7.067075843928102,0.5,0.806,8,2.0,7.0,train
N-01-00095,2026-01-09T02:25:22,Government Data Centres,DEPT-01,S01-DB01,S01-GW01,10.2.12.214,10.3.13.164,22,5432,UDP,46212,14135,25,170,59.14,7,1,3,service.local,2,No,USR-051,Password,Success,1,java,10,Critical,Internal,OWNER-01,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1020.4091985120054,3.2972607372336826,0.5,0.195,4,2.0,8.0,train
N-01-00096,2026-01-02T09:23:59,Government Data Centres,DEPT-01,S01-APP01,S01-MON01,10.2.12.164,10.3.13.216,8080,443,UDP,30175,66286,70,512,0.62,1,5,4,monitor.local,5,No,USR-075,Password,Success,2,java,3,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,155582.25806451612,938.7096774193549,0.6666666666666666,0.582,9,2.0,13.0,train
N-01-00097,2026-01-12T19:18:56,Government Data Centres,DEPT-01,S01-BKP01,S01-MGMT01,10.2.12.100,10.3.13.109,8080,80,UDP,26274,45139,498,303,54.4,3,2,4,auth.local,5,No,USR-071,Certificate,Success,0,java,6,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,1312.7389705882354,14.724264705882353,0.0,0.801,6,2.0,10.0,train
N-01-00098,2026-01-16T22:58:22,Government Data Centres,DEPT-01,S01-CTRL01,S01-WS01,10.2.12.237,10.3.13.174,80,80,UDP,46753,15326,391,362,67.52,7,5,3,monitor.local,1,No,USR-004,SSO,Success,0,nginx,1,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,919.4164691943129,11.152251184834125,0.0,0.753,8,2.0,12.0,train
N-01-00099,2026-01-18T09:42:50,Government Data Centres,DEPT-01,S01-DB01,S01-MGMT01,10.2.12.43,10.3.13.75,22,80,TCP,45458,38884,106,556,3.97,8,1,2,monitor.local,2,No,USR-007,SSO,Success,1,svchost,10,Critical,Internal,OWNER-01,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,21244.836272040302,166.7506297229219,0.5,0.662,3,2.0,7.0,train
N-01-00100,2026-01-01T15:04:47,Government Data Centres,DEPT-01,S01-VPN01,S01-GW01,10.2.12.66,10.3.13.53,8080,53,TCP,41735,48400,388,561,88.64,4,2,3,monitor.local,2,No,USR-024,Password,Success,2,python,3,High,DMZ,OWNER-01,2.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1016.8659747292419,10.706227436823104,0.6666666666666666,0.949,5,2.0,9.0,train
N-01-00101,2026-01-11T02:01:17,Government Data Centres,DEPT-01,S01-BKP01,S01-GW01,10.2.12.144,10.3.13.69,80,80,UDP,569,43527,240,160,4.89,6,5,1,auth.local,4,No,USR-010,Certificate,Success,1,python,7,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,9017.58691206544,81.79959100204499,0.5,0.4,6,2.0,10.0,train
N-01-00102,2026-01-02T21:14:50,Government Data Centres,DEPT-01,S01-AUTH01,S01-CTRL01,10.2.12.131,10.3.13.42,53,5432,UDP,6225,45996,115,220,79.63,6,3,3,service.local,5,Yes,USR-072,Certificate,Success,0,nginx,11,Critical,Internal,OWNER-01,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,655.7955544392817,4.206957176943363,0.0,0.335,11,2.0,10.0,train
N-01-00103,2026-01-15T22:45:39,Government Data Centres,DEPT-01,S01-MON01,S01-DB01,10.2.12.237,10.3.13.161,80,443,UDP,25193,15060,199,264,64.87,5,1,3,monitor.local,4,No,USR-038,Certificate,Success,0,powershell,16,High,Internal,OWNER-01,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,620.5179589949129,7.137351626329582,0.0,0.463,4,2.0,8.0,train
N-01-00104,2026-01-05T03:25:49,Government Data Centres,DEPT-01,S01-APP01,S01-AUTH01,10.2.12.139,10.3.13.138,443,443,TCP,44131,28141,444,436,100.3,4,5,4,internal.gov.local,2,No,USR-059,Certificate,Success,1,nginx,2,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,720.5583250249252,8.773678963110669,0.5,0.88,9,2.0,13.0,train
N-01-00105,2026-01-05T09:12:50,Government Data Centres,DEPT-01,S01-APP01,S01-GW01,10.2.12.66,10.3.13.144,443,5432,TCP,17150,53629,200,463,75.66,7,3,1,monitor.local,1,No,USR-080,Password,Success,2,python,1,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,935.4877081681205,8.762886597938145,0.6666666666666666,0.663,4,2.0,8.0,train
N-01-00106,2026-01-12T18:36:06,Government Data Centres,DEPT-01,S01-APP01,S01-BKP01,10.2.12.76,10.3.13.203,22,5432,TCP,18649,57567,197,406,98.67,1,4,2,service.local,2,Yes,USR-070,SSO,Success,2,java,9,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,772.4333637377116,6.111280024323502,0.6666666666666666,0.603,11,2.0,10.0,train
N-01-00107,2026-01-13T22:17:55,Government Data Centres,DEPT-01,S01-MGMT01,S01-GW01,10.2.12.144,10.3.13.38,443,443,TCP,37733,51853,277,562,113.64,5,2,3,service.local,4,No,USR-021,Password,Success,0,python,8,Critical,Internal,OWNER-01,6.6,No,None,Normal,Normal,Normal,Normal,None,Normal,788.3315733896516,7.382963745160155,0.0,0.839,5,2.0,9.0,train
N-01-00108,2026-01-05T11:02:42,Government Data Centres,DEPT-01,S01-DB01,S01-APP01,10.2.12.206,10.3.13.147,443,5432,UDP,42449,9787,150,70,30.16,4,5,4,auth.local,3,No,USR-031,Password,Success,1,python,2,Critical,Internal,OWNER-01,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1731.9628647214854,7.294429708222812,0.5,0.22,9,2.0,13.0,train
N-01-00109,2026-01-12T09:20:28,Government Data Centres,DEPT-01,S01-DB01,S01-BKP01,10.2.12.86,10.3.13.159,22,5432,TCP,37264,47974,415,325,115.04,3,1,3,service.local,2,Yes,USR-036,SSO,Success,0,powershell,15,Critical,Internal,OWNER-01,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,740.942280945758,6.432545201668984,0.0,0.74,9,2.0,8.0,train
N-01-00110,2026-01-09T11:55:49,Government Data Centres,DEPT-01,S01-MON01,S01-VPN01,10.2.12.80,10.3.13.126,8080,443,TCP,42506,10944,432,289,103.06,3,5,2,auth.local,1,No,USR-003,Certificate,Success,2,nginx,18,High,Internal,OWNER-01,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,518.6299243159325,6.99592470405589,0.6666666666666666,0.721,7,2.0,11.0,train
N-01-00111,2026-01-18T20:05:37,Government Data Centres,DEPT-01,S01-CTRL01,S01-BKP01,10.2.12.56,10.3.13.234,443,5432,UDP,35816,62079,336,154,43.96,4,5,3,service.local,4,No,USR-051,SSO,Success,2,nginx,7,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,2226.9108280254777,11.146496815286625,0.6666666666666666,0.49,8,2.0,12.0,train
N-01-00112,2026-01-18T13:32:32,Government Data Centres,DEPT-01,S01-CTRL01,S01-AUTH01,10.2.12.37,10.3.13.116,80,80,TCP,48429,63573,482,369,4.95,8,2,1,auth.local,3,No,USR-006,Certificate,Success,0,python,11,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,22626.666666666664,171.91919191919192,0.0,0.851,3,2.0,7.0,train
N-01-00113,2026-01-11T16:17:56,Government Data Centres,DEPT-01,S01-BKP01,S01-VPN01,10.2.12.13,10.3.13.12,22,443,UDP,48821,34713,298,559,68.46,7,4,3,internal.gov.local,5,No,USR-049,Password,Success,2,svchost,11,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,1220.1869704937192,12.518258837277243,0.6666666666666666,0.857,7,2.0,11.0,train
N-01-00114,2026-01-19T08:53:30,Government Data Centres,DEPT-01,S01-MGMT01,S01-VPN01,10.2.12.229,10.3.13.156,443,5432,TCP,29029,21906,119,80,61.79,5,2,2,service.local,2,No,USR-078,Certificate,Success,0,java,13,Critical,Internal,OWNER-01,6.6,No,None,Normal,Normal,Normal,Normal,None,Normal,824.3243243243244,3.2205858553163944,0.0,0.199,4,2.0,8.0,train
N-01-00115,2026-01-12T06:58:43,Government Data Centres,DEPT-01,S01-MGMT01,S01-APP01,10.2.12.124,10.3.13.124,80,5432,TCP,42618,54057,13,251,5.27,3,2,1,service.local,1,No,USR-034,Password,Success,2,svchost,19,Critical,Internal,OWNER-01,6.6,No,None,Normal,Normal,Normal,Normal,None,Normal,18344.40227703985,50.09487666034156,0.6666666666666666,0.264,3,2.0,7.0,train
N-01-00116,2026-01-21T07:46:46,Government Data Centres,DEPT-01,S01-CTRL01,S01-GW01,10.2.12.188,10.3.13.171,22,443,TCP,29638,61989,446,495,20.55,7,5,2,service.local,5,No,USR-022,Certificate,Success,2,powershell,14,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,4458.734793187347,45.790754257907544,0.6666666666666666,0.941,7,2.0,11.0,train
N-01-00117,2026-01-06T13:30:24,Government Data Centres,DEPT-01,S01-CTRL01,S01-APP01,10.2.12.100,10.3.13.35,443,443,TCP,34456,66307,352,431,99.2,2,2,4,internal.gov.local,5,No,USR-012,SSO,Success,2,java,19,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,1015.7560483870967,7.893145161290322,0.6666666666666666,0.783,6,2.0,10.0,train
N-01-00118,2026-01-18T23:10:43,Government Data Centres,DEPT-01,S01-VPN01,S01-GW01,10.2.12.168,10.3.13.112,8080,53,UDP,3046,69644,221,236,112.62,8,4,3,internal.gov.local,4,No,USR-033,SSO,Success,0,nginx,9,High,DMZ,OWNER-01,2.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,645.4448588172615,4.057893802166578,0.0,0.457,7,2.0,11.0,train
N-01-00119,2026-01-10T15:10:16,Government Data Centres,DEPT-01,S01-CTRL01,S01-VPN01,10.2.12.50,10.3.13.3,443,5432,TCP,34263,1142,194,212,82.56,6,4,3,internal.gov.local,2,Yes,USR-075,SSO,Success,1,python,13,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,428.83963178294573,4.917635658914729,0.5,0.406,12,2.0,11.0,train
N-01-00120,2026-01-15T06:10:17,Government Data Centres,DEPT-01,S01-CTRL01,S01-MGMT01,10.2.12.176,10.3.13.103,80,53,UDP,11912,48724,288,570,58.1,5,5,3,monitor.local,2,No,USR-030,SSO,Success,2,java,3,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,1043.6488812392427,14.767641996557659,0.6666666666666666,0.858,8,2.0,12.0,train
N-01-00121,2026-01-10T10:45:50,Government Data Centres,DEPT-01,S01-DB01,S01-CTRL01,10.2.12.88,10.3.13.207,8080,5432,TCP,10734,51200,495,7,96.54,3,4,4,internal.gov.local,1,No,USR-029,SSO,Success,0,python,1,Critical,Internal,OWNER-01,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,641.5371866583799,5.199917132794696,0.0,0.502,8,2.0,12.0,train
N-01-00122,2026-01-15T07:18:41,Government Data Centres,DEPT-01,S01-BKP01,S01-MON01,10.2.12.135,10.3.13.75,8080,443,TCP,42162,64997,226,12,24.28,5,2,1,service.local,5,No,USR-005,SSO,Success,0,nginx,5,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,4413.467874794069,9.802306425041186,0.0,0.238,3,2.0,7.0,train
N-01-00123,2026-01-19T01:48:25,Government Data Centres,DEPT-01,S01-APP01,S01-MGMT01,10.2.12.92,10.3.13.173,53,53,TCP,34130,2214,379,72,110.31,5,5,3,auth.local,3,No,USR-078,Password,Success,1,svchost,18,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,329.4714894388541,4.0884779258453445,0.5,0.451,8,2.0,12.0,train
N-01-00124,2026-01-05T07:35:26,Government Data Centres,DEPT-01,S01-GW01,S01-MGMT01,10.2.12.131,10.3.13.29,8080,443,UDP,22480,15536,413,527,114.81,5,4,4,monitor.local,2,No,USR-059,Certificate,Success,1,python,0,High,DMZ,OWNER-01,7.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,331.1209824928142,8.18744011845658,0.5,0.94,8,2.0,12.0,train
