EVENT_ID,SECTOR,ATTACK_TYPE,CURRENT_ATTACK_STAGE,MITRE_TECHNIQUE,LABEL
N-01-00478,Government Data Centres,Normal,Normal,None,Normal
N-01-00479,Government Data Centres,Normal,Normal,None,Normal
N-01-00480,Government Data Centres,Normal,Normal,None,Normal
N-01-00481,Government Data Centres,Normal,Normal,None,Normal
N-01-00482,Government Data Centres,Normal,Normal,None,Normal
N-01-00483,Government Data Centres,Normal,Normal,None,Normal
N-01-00484,Government Data Centres,Normal,Normal,None,Normal
N-01-00485,Government Data Centres,Normal,Normal,None,Normal
N-01-00486,Government Data Centres,Normal,Normal,None,Normal
N-01-00487,Government Data Centres,Normal,Normal,None,Normal
N-01-00488,Government Data Centres,Normal,Normal,None,Normal
N-01-00489,Government Data Centres,Normal,Normal,None,Normal
N-01-00490,Government Data Centres,Normal,Normal,None,Normal
N-01-00491,Government Data Centres,Normal,Normal,None,Normal
N-01-00492,Government Data Centres,Normal,Normal,None,Normal
N-01-00493,Government Data Centres,Normal,Normal,None,Normal
N-01-00494,Government Data Centres,Normal,Normal,None,Normal
N-01-00495,Government Data Centres,Normal,Normal,None,Normal
N-01-00496,Government Data Centres,Normal,Normal,None,Normal
N-01-00497,Government Data Centres,Normal,Normal,None,Normal
N-01-00498,Government Data Centres,Normal,Normal,None,Normal
N-01-00499,Government Data Centres,Normal,Normal,None,Normal
N-01-00500,Government Data Centres,Normal,Normal,None,Normal
N-01-00501,Government Data Centres,Normal,Normal,None,Normal
N-01-00502,Government Data Centres,Normal,Normal,None,Normal
N-01-00503,Government Data Centres,Normal,Normal,None,Normal
N-01-00504,Government Data Centres,Normal,Normal,None,Normal
N-01-00505,Government Data Centres,Normal,Normal,None,Normal
N-01-00506,Government Data Centres,Normal,Normal,None,Normal
N-01-00507,Government Data Centres,Normal,Normal,None,Normal
N-01-00508,Government Data Centres,Normal,Normal,None,Normal
N-01-00509,Government Data Centres,Normal,Normal,None,Normal
N-01-00510,Government Data Centres,Normal,Normal,None,Normal
N-01-00511,Government Data Centres,Normal,Normal,None,Normal
N-01-00512,Government Data Centres,Normal,Normal,None,Normal
N-01-00513,Government Data Centres,Normal,Normal,None,Normal
N-01-00514,Government Data Centres,Normal,Normal,None,Normal
N-01-00515,Government Data Centres,Normal,Normal,None,Normal
N-01-00516,Government Data Centres,Normal,Normal,None,Normal
N-01-00517,Government Data Centres,Normal,Normal,None,Normal
N-01-00518,Government Data Centres,Normal,Normal,None,Normal
N-01-00519,Government Data Centres,Normal,Normal,None,Normal
N-01-00520,Government Data Centres,Normal,Normal,None,Normal
N-01-00521,Government Data Centres,Normal,Normal,None,Normal
N-01-00522,Government Data Centres,Normal,Normal,None,Normal
N-01-00523,Government Data Centres,Normal,Normal,None,Normal
N-01-00524,Government Data Centres,Normal,Normal,None,Normal
N-01-00525,Government Data Centres,Normal,Normal,None,Normal
N-01-00526,Government Data Centres,Normal,Normal,None,Normal
N-01-00527,Government Data Centres,Normal,Normal,None,Normal
N-01-00528,Government Data Centres,Normal,Normal,None,Normal
N-01-00529,Government Data Centres,Normal,Normal,None,Normal
N-01-00530,Government Data Centres,Normal,Normal,None,Normal
N-01-00531,Government Data Centres,Normal,Normal,None,Normal
N-01-00532,Government Data Centres,Normal,Normal,None,Normal
N-01-00533,Government Data Centres,Normal,Normal,None,Normal
N-01-00534,Government Data Centres,Normal,Normal,None,Normal
N-01-00535,Government Data Centres,Normal,Normal,None,Normal
N-01-00536,Government Data Centres,Normal,Normal,None,Normal
N-01-00537,Government Data Centres,Normal,Normal,None,Normal
N-01-00538,Government Data Centres,Normal,Normal,None,Normal
N-01-00539,Government Data Centres,Normal,Normal,None,Normal
N-01-00540,Government Data Centres,Normal,Normal,None,Normal
N-01-00541,Government Data Centres,Normal,Normal,None,Normal
N-01-00542,Government Data Centres,Normal,Normal,None,Normal
N-01-00543,Government Data Centres,Normal,Normal,None,Normal
N-01-00544,Government Data Centres,Normal,Normal,None,Normal
N-01-00545,Government Data Centres,Normal,Normal,None,Normal
N-01-00546,Government Data Centres,Normal,Normal,None,Normal
N-01-00547,Government Data Centres,Normal,Normal,None,Normal
N-01-00548,Government Data Centres,Normal,Normal,None,Normal
N-01-00549,Government Data Centres,Normal,Normal,None,Normal
N-01-00550,Government Data Centres,Normal,Normal,None,Normal
N-01-00551,Government Data Centres,Normal,Normal,None,Normal
N-01-00552,Government Data Centres,Normal,Normal,None,Normal
N-01-00553,Government Data Centres,Normal,Normal,None,Normal
N-01-00554,Government Data Centres,Normal,Normal,None,Normal
N-01-00555,Government Data Centres,Normal,Normal,None,Normal
N-01-00556,Government Data Centres,Normal,Normal,None,Normal
N-01-00557,Government Data Centres,Normal,Normal,None,Normal
N-01-00558,Government Data Centres,Normal,Normal,None,Normal
N-01-00559,Government Data Centres,Normal,Normal,None,Normal
N-01-00560,Government Data Centres,Normal,Normal,None,Normal
N-01-00561,Government Data Centres,Normal,Normal,None,Normal
N-01-00562,Government Data Centres,Normal,Normal,None,Normal
N-01-00563,Government Data Centres,Normal,Normal,None,Normal
N-01-00564,Government Data Centres,Normal,Normal,None,Normal
N-01-00565,Government Data Centres,Normal,Normal,None,Normal
N-01-00566,Government Data Centres,Normal,Normal,None,Normal
N-01-00567,Government Data Centres,Normal,Normal,None,Normal
N-01-00568,Government Data Centres,Normal,Normal,None,Normal
N-01-00569,Government Data Centres,Normal,Normal,None,Normal
N-01-00570,Government Data Centres,Normal,Normal,None,Normal
N-01-00571,Government Data Centres,Normal,Normal,None,Normal
N-01-00572,Government Data Centres,Normal,Normal,None,Normal
N-01-00573,Government Data Centres,Normal,Normal,None,Normal
N-01-00574,Government Data Centres,Normal,Normal,None,Normal
N-01-00575,Government Data Centres,Normal,Normal,None,Normal
N-01-00576,Government Data Centres,Normal,Normal,None,Normal
N-01-00577,Government Data Centres,Normal,Normal,None,Normal
N-01-00578,Government Data Centres,Normal,Normal,None,Normal
N-01-00579,Government Data Centres,Normal,Normal,None,Normal
N-01-00580,Government Data Centres,Normal,Normal,None,Normal
N-01-00581,Government Data Centres,Normal,Normal,None,Normal
N-01-00582,Government Data Centres,Normal,Normal,None,Normal
N-01-00583,Government Data Centres,Normal,Normal,None,Normal
N-01-00584,Government Data Centres,Normal,Normal,None,Normal
N-01-00585,Government Data Centres,Normal,Normal,None,Normal
N-01-00586,Government Data Centres,Normal,Normal,None,Normal
N-01-00587,Government Data Centres,Normal,Normal,None,Normal
N-01-00588,Government Data Centres,Normal,Normal,None,Normal
N-01-00589,Government Data Centres,Normal,Normal,None,Normal
N-01-00590,Government Data Centres,Normal,Normal,None,Normal
N-01-00591,Government Data Centres,Normal,Normal,None,Normal
N-01-00592,Government Data Centres,Normal,Normal,None,Normal
N-01-00593,Government Data Centres,Normal,Normal,None,Normal
N-01-00594,Government Data Centres,Normal,Normal,None,Normal
N-01-00595,Government Data Centres,Normal,Normal,None,Normal
N-01-00596,Government Data Centres,Normal,Normal,None,Normal
N-01-00597,Government Data Centres,Normal,Normal,None,Normal
N-01-00598,Government Data Centres,Normal,Normal,None,Normal
N-01-00599,Government Data Centres,Normal,Normal,None,Normal
A-01-SCN001-01-00,Government Data Centres,Network Reconnaissance,Reconnaissance,T1041,Attack
A-01-SCN001-01-01,Government Data Centres,Network Reconnaissance,Discovery,T1087,Attack
A-01-SCN001-01-02,Government Data Centres,Network Reconnaissance,Initial Access,T1078,Attack
A-01-SCN001-01-03,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-01-04,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-01-05,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-01-06,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-01-07,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-01-08,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-01-09,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-02-00,Government Data Centres,Network Reconnaissance,Reconnaissance,T1053,Attack
A-01-SCN001-02-01,Government Data Centres,Network Reconnaissance,Discovery,T1087,Attack
A-01-SCN001-02-02,Government Data Centres,Network Reconnaissance,Initial Access,T1078,Attack
A-01-SCN001-02-03,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-02-04,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-02-05,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-02-06,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-02-07,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-02-08,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-02-09,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-03-00,Government Data Centres,Network Reconnaissance,Reconnaissance,T1486,Attack
A-01-SCN001-03-01,Government Data Centres,Network Reconnaissance,Discovery,T1046,Attack
A-01-SCN001-03-02,Government Data Centres,Network Reconnaissance,Initial Access,T1190,Attack
A-01-SCN001-03-03,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-03-04,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-03-05,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-03-06,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-03-07,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-03-08,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-03-09,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-04-00,Government Data Centres,Network Reconnaissance,Reconnaissance,T1078,Attack
A-01-SCN001-04-01,Government Data Centres,Network Reconnaissance,Discovery,T1087,Attack
A-01-SCN001-04-02,Government Data Centres,Network Reconnaissance,Initial Access,T1078,Attack
A-01-SCN001-04-03,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-04-04,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-04-05,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-04-06,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-04-07,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-04-08,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN001-04-09,Government Data Centres,Network Reconnaissance,Execution,T1059,Attack
A-01-SCN002-01-00,Government Data Centres,Brute Force,Reconnaissance,T1053,Attack
A-01-SCN002-01-01,Government Data Centres,Brute Force,Initial Access,T1078,Attack
A-01-SCN002-01-02,Government Data Centres,Brute Force,Credential Access,T1110,Attack
A-01-SCN002-01-03,Government Data Centres,Brute Force,Discovery,T1087,Attack
A-01-SCN002-01-04,Government Data Centres,Brute Force,Lateral Movement,T1021,Attack
A-01-SCN002-01-05,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-01-06,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-01-07,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-01-08,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-01-09,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-02-00,Government Data Centres,Brute Force,Reconnaissance,T1087,Attack
A-01-SCN002-02-01,Government Data Centres,Brute Force,Initial Access,T1078,Attack
A-01-SCN002-02-02,Government Data Centres,Brute Force,Credential Access,T1110,Attack
A-01-SCN002-02-03,Government Data Centres,Brute Force,Discovery,T1046,Attack
A-01-SCN002-02-04,Government Data Centres,Brute Force,Lateral Movement,T1021,Attack
A-01-SCN002-02-05,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-02-06,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-02-07,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-02-08,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-02-09,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-03-00,Government Data Centres,Brute Force,Reconnaissance,T1190,Attack
A-01-SCN002-03-01,Government Data Centres,Brute Force,Initial Access,T1078,Attack
A-01-SCN002-03-02,Government Data Centres,Brute Force,Credential Access,T1110,Attack
A-01-SCN002-03-03,Government Data Centres,Brute Force,Discovery,T1046,Attack
A-01-SCN002-03-04,Government Data Centres,Brute Force,Lateral Movement,T1021,Attack
A-01-SCN002-03-05,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-03-06,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-03-07,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-03-08,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-03-09,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-04-00,Government Data Centres,Brute Force,Reconnaissance,T1110,Attack
A-01-SCN002-04-01,Government Data Centres,Brute Force,Initial Access,T1190,Attack
A-01-SCN002-04-02,Government Data Centres,Brute Force,Credential Access,T1110,Attack
A-01-SCN002-04-03,Government Data Centres,Brute Force,Discovery,T1046,Attack
A-01-SCN002-04-04,Government Data Centres,Brute Force,Lateral Movement,T1021,Attack
A-01-SCN002-04-05,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-04-06,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-04-07,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-04-08,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN002-04-09,Government Data Centres,Brute Force,Collection,T1005,Attack
A-01-SCN003-01-00,Government Data Centres,Credential Compromise,Reconnaissance,T1087,Attack
A-01-SCN003-01-01,Government Data Centres,Credential Compromise,Initial Access,T1190,Attack
A-01-SCN003-01-02,Government Data Centres,Credential Compromise,Credential Access,T1110,Attack
A-01-SCN003-01-03,Government Data Centres,Credential Compromise,Discovery,T1087,Attack
A-01-SCN003-01-04,Government Data Centres,Credential Compromise,Lateral Movement,T1021,Attack
A-01-SCN003-01-05,Government Data Centres,Credential Compromise,Collection,T1005,Attack
A-01-SCN003-01-06,Government Data Centres,Credential Compromise,Collection,T1005,Attack
A-01-SCN003-01-07,Government Data Centres,Credential Compromise,Collection,T1005,Attack
A-01-SCN003-01-08,Government Data Centres,Credential Compromise,Collection,T1005,Attack
A-01-SCN003-01-09,Government Data Centres,Credential Compromise,Collection,T1005,Attack
A-01-SCN003-02-00,Government Data Centres,Credential Compromise,Reconnaissance,T1486,Attack
A-01-SCN003-02-01,Government Data Centres,Credential Compromise,Initial Access,T1078,Attack
A-01-SCN003-02-02,Government Data Centres,Credential Compromise,Credential Access,T1110,Attack
A-01-SCN003-02-03,Government Data Centres,Credential Compromise,Discovery,T1046,Attack
A-01-SCN003-02-04,Government Data Centres,Credential Compromise,Lateral Movement,T1021,Attack
A-01-SCN003-02-05,Government Data Centres,Credential Compromise,Collection,T1005,Attack
A-01-SCN003-02-06,Government Data Centres,Credential Compromise,Collection,T1005,Attack
A-01-SCN003-02-07,Government Data Centres,Credential Compromise,Collection,T1005,Attack
