EVENT_ID,TIMESTAMP,SECTOR,DEPARTMENT,SOURCE_ASSET,DESTINATION_ASSET,SOURCE_IP,DESTINATION_IP,SOURCE_PORT,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PACKETS_SENT,PACKETS_RECEIVED,FLOW_DURATION_SEC,CONNECTION_FREQUENCY,UNIQUE_DESTINATIONS,UNIQUE_PORTS,DNS_DOMAIN,DNS_FREQUENCY,DOMAIN_NOVELTY,USER_ID,AUTHENTICATION_TYPE,AUTHENTICATION_RESULT,FAILED_LOGIN_COUNT,PROCESS_NAME,FILE_ACTIVITY,ASSET_TYPE,ASSET_CRITICALITY,ASSET_ZONE,ASSET_OWNER,VULNERABILITY_SCORE,INTERNET_EXPOSURE,PREVIOUS_ATTACK_STAGE,CURRENT_ATTACK_STAGE,NEXT_ATTACK_STAGE,ATTACK_TYPE,MITRE_TECHNIQUE,LABEL,BYTES_PER_SEC,PACKETS_PER_SEC,AUTH_FAILURE_RATE,TRAFFIC_BURST_SCORE,TARGET_NOVELTY_SCORE,CRITICALITY_SCORE,BLAST_RADIUS_PROXY
N-04-00063,2026-01-18T16:48:37,Railways,DEPT-04,S04-AUTH01,S04-MGMT01,10.2.42.64,10.3.43.130,53,443,TCP,35488,18849,236,583,82.64,6,3,3,auth.local,3,No,USR-044,Certificate,Success,1,java,20,Critical,Internal,OWNER-04,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,657.5145208131655,9.910454985479186,0.5,0.819,6,2.0,10.0
N-04-00064,2026-01-14T19:00:47,Railways,DEPT-04,S04-GW01,S04-AUTH01,10.2.42.155,10.3.43.84,80,53,TCP,18369,46411,408,457,76.85,3,3,3,monitor.local,4,No,USR-056,Password,Success,0,powershell,3,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,842.9407937540665,11.255692908262851,0.0,0.865,6,2.0,10.0
N-04-00065,2026-01-03T05:45:26,Railways,DEPT-04,S04-AUTH01,S04-CTRL01,10.2.42.52,10.3.43.214,53,5432,UDP,15180,11899,500,473,29.16,4,5,3,monitor.local,5,No,USR-051,Certificate,Success,2,powershell,14,Critical,Internal,OWNER-04,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,928.6351165980795,33.3676268861454,0.6666666666666666,0.973,8,2.0,12.0
N-04-00066,2026-01-19T09:15:07,Railways,DEPT-04,S04-GW01,S04-APP01,10.2.42.86,10.3.43.175,443,80,UDP,13586,15859,436,440,18.51,3,2,3,monitor.local,2,No,USR-031,SSO,Success,0,java,11,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1590.7617504051861,47.3257698541329,0.0,0.876,5,2.0,9.0
N-04-00067,2026-01-18T22:55:50,Railways,DEPT-04,S04-MON01,S04-APP01,10.2.42.46,10.3.43.6,22,53,UDP,40632,17078,421,72,26.38,7,1,4,service.local,5,Yes,USR-018,Certificate,Success,2,python,14,High,Internal,OWNER-04,3.9,No,None,Normal,Normal,Normal,Normal,None,Normal,2187.642153146323,18.688400303260046,0.6666666666666666,0.493,10,2.0,9.0
N-04-00068,2026-01-07T01:47:23,Railways,DEPT-04,S04-GW01,S04-DB01,10.2.42.104,10.3.43.81,22,80,TCP,44479,6767,242,409,76.74,1,4,1,internal.gov.local,5,Yes,USR-006,Certificate,Success,2,svchost,14,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,667.787333854574,8.483189992181392,0.6666666666666666,0.651,10,2.0,9.0
N-04-00069,2026-01-06T12:25:41,Railways,DEPT-04,S04-WS01,S04-MGMT01,10.2.42.235,10.3.43.84,8080,80,UDP,24053,64792,473,74,48.84,2,3,4,service.local,2,Yes,USR-003,SSO,Success,2,nginx,0,Medium,Internal,OWNER-04,9.3,No,None,Normal,Normal,Normal,Normal,None,Normal,1819.103194103194,11.199836199836199,0.6666666666666666,0.547,12,2.0,11.0
N-04-00070,2026-01-16T22:12:10,Railways,DEPT-04,S04-APP01,S04-WS01,10.2.42.56,10.3.43.19,80,80,TCP,15142,52507,256,165,51.33,5,4,2,internal.gov.local,5,No,USR-053,Certificate,Success,0,java,10,High,DMZ,OWNER-04,8.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1317.9232417689461,8.201831287745957,0.0,0.421,6,2.0,10.0
N-04-00071,2026-01-17T19:42:47,Railways,DEPT-04,S04-GW01,S04-WS01,10.2.42.71,10.3.43.250,80,443,UDP,9755,66734,370,353,87.67,1,3,2,auth.local,5,No,USR-013,Certificate,Success,0,svchost,16,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,872.4649252880118,8.246834721113265,0.0,0.723,5,2.0,9.0
N-04-00072,2026-01-14T15:20:10,Railways,DEPT-04,S04-VPN01,S04-DB01,10.2.42.20,10.3.43.210,443,22,TCP,41693,49675,255,565,41.61,8,2,2,auth.local,4,Yes,USR-062,SSO,Success,2,svchost,16,High,DMZ,OWNER-04,5.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,2195.8183129055515,19.70680124969959,0.6666666666666666,0.82,9,2.0,8.0
N-04-00073,2026-01-02T13:44:01,Railways,DEPT-04,S04-AUTH01,S04-WS01,10.2.42.191,10.3.43.126,80,53,TCP,15932,66400,492,465,95.42,5,4,3,service.local,5,No,USR-003,Certificate,Success,2,java,11,Critical,Internal,OWNER-04,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,862.8379794592329,10.029343953049676,0.6666666666666666,0.957,7,2.0,11.0
N-04-00074,2026-01-07T18:16:17,Railways,DEPT-04,S04-MON01,S04-GW01,10.2.42.232,10.3.43.190,22,22,UDP,10933,32408,190,526,64.77,8,3,2,internal.gov.local,1,No,USR-030,Certificate,Success,0,powershell,9,High,Internal,OWNER-04,3.9,No,None,Normal,Normal,Normal,Normal,None,Normal,669.1523853635942,11.054500540373631,0.0,0.716,5,2.0,9.0
N-04-00075,2026-01-18T06:49:32,Railways,DEPT-04,S04-MON01,S04-WS01,10.2.42.153,10.3.43.132,80,443,TCP,34346,55980,423,52,109.25,1,4,3,service.local,5,No,USR-076,Certificate,Success,1,svchost,14,High,Internal,OWNER-04,3.9,No,None,Normal,Normal,Normal,Normal,None,Normal,826.7826086956521,4.3478260869565215,0.5,0.475,7,2.0,11.0
N-04-00076,2026-01-01T23:44:55,Railways,DEPT-04,S04-BKP01,S04-GW01,10.2.42.195,10.3.43.182,22,80,UDP,2809,67672,124,423,90.05,6,3,3,service.local,2,No,USR-047,Password,Success,1,java,8,Critical,Internal,OWNER-04,3.3,No,None,Normal,Normal,Normal,Normal,None,Normal,782.6873958911716,6.074403109383676,0.5,0.547,6,2.0,10.0
N-04-00077,2026-01-17T00:08:24,Railways,DEPT-04,S04-MON01,S04-APP01,10.2.42.128,10.3.43.130,443,22,UDP,42924,8303,178,319,30.12,3,5,2,auth.local,5,No,USR-034,Certificate,Success,0,powershell,17,High,Internal,OWNER-04,3.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1700.7636122177955,16.50066401062417,0.0,0.497,7,2.0,11.0
N-04-00078,2026-01-11T12:44:16,Railways,DEPT-04,S04-GW01,S04-CTRL01,10.2.42.85,10.3.43.148,80,443,TCP,6607,5407,179,535,106.67,7,5,4,auth.local,4,No,USR-071,SSO,Success,0,svchost,10,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,112.62773038342552,6.693540826849161,0.0,0.714,9,2.0,13.0
N-04-00079,2026-01-07T06:02:06,Railways,DEPT-04,S04-MON01,S04-APP01,10.2.42.171,10.3.43.129,8080,53,UDP,44153,15715,17,336,48.2,4,2,4,service.local,3,Yes,USR-028,Password,Success,0,powershell,20,High,Internal,OWNER-04,3.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1242.0746887966804,7.323651452282157,0.0,0.353,11,2.0,10.0
N-04-00080,2026-01-18T02:19:26,Railways,DEPT-04,S04-MON01,S04-CTRL01,10.2.42.88,10.3.43.218,80,22,UDP,36352,50472,216,402,55.28,4,4,1,service.local,2,No,USR-015,Certificate,Success,2,java,8,High,Internal,OWNER-04,3.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1570.6222865412446,11.1794500723589,0.6666666666666666,0.618,5,2.0,9.0
N-04-00081,2026-01-11T02:33:05,Railways,DEPT-04,S04-MGMT01,S04-CTRL01,10.2.42.93,10.3.43.227,22,53,UDP,17599,13476,280,358,8.05,7,5,2,service.local,4,Yes,USR-019,Certificate,Success,2,nginx,16,Critical,Internal,OWNER-04,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,3860.2484472049687,79.25465838509317,0.6666666666666666,0.638,12,2.0,11.0
N-04-00082,2026-01-12T08:51:07,Railways,DEPT-04,S04-AUTH01,S04-WS01,10.2.42.9,10.3.43.97,8080,53,TCP,10974,26064,117,523,2.54,8,2,2,monitor.local,2,No,USR-035,Password,Success,2,svchost,10,Critical,Internal,OWNER-04,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,14581.889763779527,251.96850393700788,0.6666666666666666,0.64,4,2.0,8.0
N-04-00083,2026-01-03T16:02:27,Railways,DEPT-04,S04-VPN01,S04-APP01,10.2.42.36,10.3.43.90,8080,53,UDP,4436,66198,190,74,14.37,8,4,4,internal.gov.local,4,No,USR-015,Certificate,Success,1,python,6,High,DMZ,OWNER-04,5.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,4915.379262352123,18.371607515657622,0.5,0.264,8,2.0,12.0
N-04-00084,2026-01-14T20:21:50,Railways,DEPT-04,S04-VPN01,S04-GW01,10.2.42.104,10.3.43.38,53,5432,UDP,7493,12445,267,589,7.95,3,5,2,auth.local,3,No,USR-017,SSO,Success,2,nginx,16,High,DMZ,OWNER-04,5.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,2507.9245283018868,107.67295597484276,0.6666666666666666,0.856,7,2.0,11.0
N-04-00085,2026-01-16T09:22:35,Railways,DEPT-04,S04-DB01,S04-BKP01,10.2.42.231,10.3.43.189,8080,5432,UDP,18687,28029,193,314,7.39,6,5,3,service.local,1,No,USR-079,SSO,Success,2,powershell,19,Critical,Internal,OWNER-04,7.2,No,None,Normal,Normal,Normal,Normal,None,Normal,6321.515561569689,68.6062246278755,0.6666666666666666,0.507,8,2.0,12.0
N-04-00086,2026-01-12T14:32:24,Railways,DEPT-04,S04-AUTH01,S04-CTRL01,10.2.42.239,10.3.43.121,22,53,UDP,20898,30019,386,535,49.18,2,3,3,service.local,5,No,USR-040,Password,Success,0,java,15,Critical,Internal,OWNER-04,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1035.3192354615699,18.727124847498985,0.0,0.921,6,2.0,10.0
N-04-00087,2026-01-19T14:31:11,Railways,DEPT-04,S04-DB01,S04-WS01,10.2.42.248,10.3.43.103,22,443,TCP,39567,39419,160,295,67.49,1,2,1,auth.local,2,Yes,USR-030,SSO,Success,2,python,3,Critical,Internal,OWNER-04,7.2,No,None,Normal,Normal,Normal,Normal,None,Normal,1170.336346125352,6.741739516965477,0.6666666666666666,0.455,8,2.0,7.0
N-04-00088,2026-01-03T10:49:20,Railways,DEPT-04,S04-CTRL01,S04-AUTH01,10.2.42.123,10.3.43.173,8080,53,UDP,46385,36385,366,545,99.26,3,5,4,internal.gov.local,2,No,USR-041,Password,Success,2,python,14,Critical,OT,OWNER-04,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,833.8706427563973,9.177916582712069,0.6666666666666666,0.911,9,2.0,13.0
N-04-00089,2026-01-04T01:38:36,Railways,DEPT-04,S04-GW01,S04-APP01,10.2.42.14,10.3.43.98,80,22,UDP,49538,49039,79,69,75.44,3,2,3,monitor.local,2,No,USR-038,Password,Success,1,svchost,4,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1306.6940615058325,1.9618239660657477,0.5,0.148,5,2.0,9.0
N-04-00090,2026-01-17T18:56:58,Railways,DEPT-04,S04-CTRL01,S04-AUTH01,10.2.42.11,10.3.43.110,53,22,UDP,24257,54536,453,432,93.93,1,2,4,internal.gov.local,4,No,USR-009,Password,Success,2,powershell,11,Critical,OT,OWNER-04,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,838.8480783562227,9.421909932928775,0.6666666666666666,0.885,6,2.0,10.0
N-04-00091,2026-01-06T15:35:58,Railways,DEPT-04,S04-MON01,S04-MGMT01,10.2.42.131,10.3.43.227,8080,80,UDP,46118,59589,286,263,82.56,8,1,1,monitor.local,1,No,USR-052,Certificate,Success,0,nginx,15,High,Internal,OWNER-04,3.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1280.3657945736434,6.649709302325581,0.0,0.549,2,2.0,6.0
N-04-00092,2026-01-12T17:44:35,Railways,DEPT-04,S04-VPN01,S04-APP01,10.2.42.126,10.3.43.207,22,5432,TCP,23755,15872,272,441,16.77,4,4,3,internal.gov.local,5,Yes,USR-009,Certificate,Success,1,svchost,2,High,DMZ,OWNER-04,5.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,2362.969588550984,42.51639833035182,0.5,0.713,12,2.0,11.0
N-04-00093,2026-01-20T04:45:56,Railways,DEPT-04,S04-MGMT01,S04-MON01,10.2.42.47,10.3.43.196,443,443,TCP,1419,34063,464,500,84.86,2,5,3,internal.gov.local,4,No,USR-056,Certificate,Success,1,python,1,Critical,Internal,OWNER-04,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,418.12396888993635,11.359886872495876,0.5,0.964,8,2.0,12.0
N-04-00094,2026-01-11T10:35:58,Railways,DEPT-04,S04-GW01,S04-WS01,10.2.42.3,10.3.43.229,8080,53,TCP,20030,55646,435,212,70.73,1,2,4,auth.local,2,No,USR-061,Certificate,Success,0,svchost,20,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1069.927894811254,9.147462180121588,0.0,0.647,6,2.0,10.0
N-04-00095,2026-01-06T17:26:07,Railways,DEPT-04,S04-BKP01,S04-AUTH01,10.2.42.187,10.3.43.224,22,53,TCP,6283,19287,203,20,89.74,7,2,2,monitor.local,4,No,USR-030,SSO,Success,0,nginx,3,Critical,Internal,OWNER-04,3.3,No,None,Normal,Normal,Normal,Normal,None,Normal,284.9342545130377,2.484956541118788,0.0,0.223,4,2.0,8.0
N-04-00096,2026-01-04T13:15:55,Railways,DEPT-04,S04-DB01,S04-MGMT01,10.2.42.28,10.3.43.66,8080,53,UDP,15220,4280,77,514,47.34,3,5,1,internal.gov.local,5,No,USR-026,Password,Success,2,svchost,16,Critical,Internal,OWNER-04,7.2,No,None,Normal,Normal,Normal,Normal,None,Normal,411.91381495564,12.484157160963244,0.6666666666666666,0.591,6,2.0,10.0
N-04-00097,2026-01-05T16:54:23,Railways,DEPT-04,S04-VPN01,S04-MGMT01,10.2.42.153,10.3.43.19,80,22,TCP,44343,56334,129,511,109.03,5,4,2,auth.local,3,No,USR-078,Certificate,Success,1,python,3,High,DMZ,OWNER-04,5.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,923.388058332569,5.869944052095754,0.5,0.64,6,2.0,10.0
N-04-00098,2026-01-14T06:14:07,Railways,DEPT-04,S04-DB01,S04-WS01,10.2.42.203,10.3.43.127,80,80,TCP,36482,68199,82,232,74.29,8,3,3,internal.gov.local,2,Yes,USR-007,SSO,Success,1,powershell,9,Critical,Internal,OWNER-04,7.2,No,None,Normal,Normal,Normal,Normal,None,Normal,1409.0860142684076,4.22667923004442,0.5,0.314,11,2.0,10.0
N-04-00099,2026-01-17T00:23:19,Railways,DEPT-04,S04-GW01,S04-BKP01,10.2.42.126,10.3.43.84,22,80,TCP,19530,14983,473,208,50.58,1,4,1,service.local,3,No,USR-036,Certificate,Success,0,nginx,15,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,682.3448003163306,13.463819691577699,0.0,0.681,5,2.0,9.0
N-04-00100,2026-01-19T22:54:35,Railways,DEPT-04,S04-APP01,S04-VPN01,10.2.42.119,10.3.43.133,8080,53,UDP,49408,46896,380,210,82.65,1,1,3,auth.local,3,No,USR-064,Certificate,Success,1,java,15,High,DMZ,OWNER-04,8.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1165.202661826981,7.138535995160314,0.5,0.59,4,2.0,8.0
N-04-00101,2026-01-11T22:31:13,Railways,DEPT-04,S04-MGMT01,S04-DB01,10.2.42.118,10.3.43.55,80,53,UDP,13380,59315,77,263,37.55,8,1,2,service.local,4,No,USR-010,SSO,Success,2,java,13,Critical,Internal,OWNER-04,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,1935.9520639147804,9.054593874833555,0.6666666666666666,0.34,3,2.0,7.0
N-04-00102,2026-01-21T05:57:02,Railways,DEPT-04,S04-CTRL01,S04-AUTH01,10.2.42.17,10.3.43.150,443,80,UDP,47286,67170,193,243,103.65,1,2,4,internal.gov.local,5,No,USR-031,Certificate,Success,2,python,15,Critical,OT,OWNER-04,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,1104.2547033285093,4.206464061746261,0.6666666666666666,0.436,6,2.0,10.0
N-04-00103,2026-01-16T10:21:16,Railways,DEPT-04,S04-GW01,S04-MON01,10.2.42.10,10.3.43.21,80,53,UDP,36535,51582,428,513,66.85,3,4,2,monitor.local,4,No,USR-034,SSO,Success,0,nginx,10,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1318.1301421091998,14.076290201944653,0.0,0.941,6,2.0,10.0
N-04-00104,2026-01-03T20:59:34,Railways,DEPT-04,S04-CTRL01,S04-DB01,10.2.42.234,10.3.43.7,22,22,UDP,40119,37554,15,337,4.67,6,1,3,auth.local,5,No,USR-053,Password,Success,0,powershell,13,Critical,OT,OWNER-04,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,16632.33404710921,75.37473233404711,0.0,0.352,4,2.0,8.0
N-04-00105,2026-01-01T13:49:57,Railways,DEPT-04,S04-AUTH01,S04-VPN01,10.2.42.100,10.3.43.21,443,22,TCP,4014,13183,250,109,116.8,6,2,4,service.local,5,No,USR-060,SSO,Success,2,powershell,0,Critical,Internal,OWNER-04,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,147.2345890410959,3.0736301369863015,0.6666666666666666,0.359,6,2.0,10.0
N-04-00106,2026-01-13T06:25:19,Railways,DEPT-04,S04-VPN01,S04-CTRL01,10.2.42.123,10.3.43.149,53,22,TCP,5109,15598,187,299,38.75,2,4,3,service.local,2,No,USR-067,Certificate,Success,0,svchost,14,High,DMZ,OWNER-04,5.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,534.3741935483871,12.541935483870967,0.0,0.486,7,2.0,11.0
N-04-00107,2026-01-14T19:55:29,Railways,DEPT-04,S04-GW01,S04-APP01,10.2.42.66,10.3.43.219,443,5432,UDP,36339,18196,395,567,82.51,8,3,4,internal.gov.local,5,Yes,USR-024,Certificate,Success,2,java,1,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,660.9501878560175,11.659192825112108,0.6666666666666666,0.962,12,2.0,11.0
N-04-00108,2026-01-17T02:49:59,Railways,DEPT-04,S04-MON01,S04-MGMT01,10.2.42.90,10.3.43.214,53,5432,UDP,42812,12537,196,326,103.18,5,1,2,internal.gov.local,1,No,USR-021,Password,Success,0,svchost,9,High,Internal,OWNER-04,3.9,No,None,Normal,Normal,Normal,Normal,None,Normal,536.4314789687924,5.059119984493118,0.0,0.522,3,2.0,7.0
N-04-00109,2026-01-01T19:45:26,Railways,DEPT-04,S04-BKP01,S04-AUTH01,10.2.42.168,10.3.43.111,53,80,TCP,27511,11327,305,314,85.64,1,2,2,monitor.local,2,No,USR-023,SSO,Success,1,python,20,Critical,Internal,OWNER-04,3.3,No,None,Normal,Normal,Normal,Normal,None,Normal,453.50303596450254,7.227930873423634,0.5,0.619,4,2.0,8.0
N-04-00110,2026-01-02T13:47:14,Railways,DEPT-04,S04-AUTH01,S04-CTRL01,10.2.42.21,10.3.43.90,443,80,TCP,48919,56669,163,540,10.31,8,4,2,service.local,3,Yes,USR-068,Password,Success,1,java,13,Critical,Internal,OWNER-04,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,10241.319107662463,68.1862269641125,0.5,0.703,11,2.0,10.0
N-04-00111,2026-01-04T05:36:14,Railways,DEPT-04,S04-VPN01,S04-APP01,10.2.42.6,10.3.43.85,80,80,UDP,9269,55986,26,43,8.31,2,5,1,service.local,2,No,USR-062,Password,Success,2,python,17,High,DMZ,OWNER-04,5.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,7852.587244283995,8.303249097472923,0.6666666666666666,0.069,6,2.0,10.0
N-04-00112,2026-01-15T15:52:09,Railways,DEPT-04,S04-GW01,S04-AUTH01,10.2.42.44,10.3.43.24,80,22,TCP,49114,54635,181,132,113.98,2,1,1,internal.gov.local,4,No,USR-043,Password,Success,0,powershell,1,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,910.2386383576065,2.746095806281804,0.0,0.313,2,2.0,6.0
N-04-00113,2026-01-02T20:30:38,Railways,DEPT-04,S04-GW01,S04-AUTH01,10.2.42.162,10.3.43.187,53,443,UDP,33259,3886,263,382,75.37,2,1,3,internal.gov.local,3,No,USR-022,Password,Success,2,powershell,1,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,492.835345628234,8.557781610720445,0.6666666666666666,0.645,4,2.0,8.0
N-04-00114,2026-01-05T02:57:57,Railways,DEPT-04,S04-APP01,S04-AUTH01,10.2.42.130,10.3.43.118,22,443,TCP,26105,61479,412,44,23.49,1,5,4,service.local,5,No,USR-057,Certificate,Success,2,nginx,9,High,DMZ,OWNER-04,8.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,3728.5653469561516,19.412515964240104,0.6666666666666666,0.456,9,2.0,13.0
N-04-00115,2026-01-12T13:09:58,Railways,DEPT-04,S04-CTRL01,S04-DB01,10.2.42.230,10.3.43.250,443,5432,TCP,2265,36357,191,115,36.43,5,4,1,monitor.local,3,Yes,USR-009,Password,Success,2,powershell,17,Critical,OT,OWNER-04,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,1060.1701894043372,8.399670601152897,0.6666666666666666,0.306,10,2.0,9.0
N-04-00116,2026-01-13T14:36:46,Railways,DEPT-04,S04-DB01,S04-MGMT01,10.2.42.63,10.3.43.88,8080,443,TCP,30842,44199,450,235,115.27,3,3,4,internal.gov.local,3,No,USR-030,Certificate,Success,0,powershell,15,Critical,Internal,OWNER-04,7.2,No,None,Normal,Normal,Normal,Normal,None,Normal,651.0019953153466,5.9425696191550275,0.0,0.685,7,2.0,11.0
N-04-00117,2026-01-19T15:40:49,Railways,DEPT-04,S04-MGMT01,S04-GW01,10.2.42.196,10.3.43.210,8080,443,UDP,36287,25529,184,433,23.05,7,3,1,auth.local,5,No,USR-065,Certificate,Success,0,nginx,17,Critical,Internal,OWNER-04,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,2681.822125813449,26.767895878524946,0.0,0.617,4,2.0,8.0
N-04-00118,2026-01-11T13:52:30,Railways,DEPT-04,S04-MGMT01,S04-BKP01,10.2.42.23,10.3.43.122,443,53,UDP,23848,62112,220,445,109.14,8,1,1,monitor.local,1,No,USR-037,Password,Success,0,java,0,Critical,Internal,OWNER-04,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,787.6122411581455,6.093091442184351,0.0,0.665,2,2.0,6.0
N-04-00119,2026-01-17T08:31:46,Railways,DEPT-04,S04-MON01,S04-DB01,10.2.42.91,10.3.43.61,8080,53,TCP,33007,8784,166,480,64.41,1,4,4,internal.gov.local,4,No,USR-008,Certificate,Success,1,java,8,High,Internal,OWNER-04,3.9,No,None,Normal,Normal,Normal,Normal,None,Normal,648.8278217668064,10.029498525073747,0.5,0.646,8,2.0,12.0
N-04-00120,2026-01-08T11:51:03,Railways,DEPT-04,S04-MON01,S04-MGMT01,10.2.42.193,10.3.43.114,22,5432,TCP,17142,39409,476,315,28.51,5,3,4,service.local,4,Yes,USR-023,SSO,Success,0,python,11,High,Internal,OWNER-04,3.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1983.5496317081725,27.744650999649245,0.0,0.791,12,2.0,11.0
N-04-00121,2026-01-03T18:43:45,Railways,DEPT-04,S04-APP01,S04-CTRL01,10.2.42.213,10.3.43.60,8080,80,TCP,18504,40078,488,83,38.33,6,2,2,monitor.local,4,Yes,USR-059,Password,Success,0,powershell,17,High,DMZ,OWNER-04,8.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1528.3589877380643,14.896947560657448,0.0,0.571,9,2.0,8.0
N-04-00122,2026-01-04T00:06:58,Railways,DEPT-04,S04-CTRL01,S04-BKP01,10.2.42.209,10.3.43.102,443,443,TCP,13636,13884,61,250,98.66,8,5,4,internal.gov.local,5,Yes,USR-078,SSO,Success,2,python,20,Critical,OT,OWNER-04,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,278.9377660652747,3.152240016217312,0.6666666666666666,0.311,14,2.0,13.0
N-04-00123,2026-01-14T08:10:54,Railways,DEPT-04,S04-CTRL01,S04-AUTH01,10.2.42.63,10.3.43.16,8080,443,UDP,31130,18651,421,329,66.55,1,1,1,monitor.local,2,No,USR-004,Certificate,Success,1,svchost,12,Critical,OT,OWNER-04,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,748.0240420736288,11.269722013523667,0.5,0.75,2,2.0,6.0
N-04-00124,2026-01-08T22:33:56,Railways,DEPT-04,S04-BKP01,S04-GW01,10.2.42.236,10.3.43.223,443,53,TCP,12166,47828,381,380,88.12,8,2,4,auth.local,1,Yes,USR-002,SSO,Success,0,python,0,Critical,Internal,OWNER-04,3.3,No,None,Normal,Normal,Normal,Normal,None,Normal,680.8216068996823,8.635950975941897,0.0,0.761,11,2.0,10.0
N-04-00125,2026-01-20T00:58:07,Railways,DEPT-04,S04-AUTH01,S04-MGMT01,10.2.42.107,10.3.43.249,443,53,UDP,9157,25213,485,512,68.45,8,2,1,internal.gov.local,3,No,USR-025,Password,Success,0,python,5,Critical,Internal,OWNER-04,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,502.118334550767,14.565376186997808,0.0,0.997,3,2.0,7.0
N-04-00126,2026-01-20T15:05:54,Railways,DEPT-04,S04-MGMT01,S04-APP01,10.2.42.136,10.3.43.111,22,53,TCP,17132,69436,192,327,5.59,4,1,2,monitor.local,3,No,USR-063,Password,Success,1,svchost,11,Critical,Internal,OWNER-04,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,15486.225402504473,92.84436493738819,0.5,0.519,3,2.0,7.0
N-04-00127,2026-01-20T00:19:30,Railways,DEPT-04,S04-GW01,S04-WS01,10.2.42.27,10.3.43.84,443,443,UDP,17019,67691,115,524,17.96,3,1,1,service.local,1,No,USR-014,SSO,Success,0,svchost,5,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,4716.592427616926,35.57906458797327,0.0,0.639,2,2.0,6.0
N-04-00128,2026-01-16T08:05:59,Railways,DEPT-04,S04-GW01,S04-VPN01,10.2.42.175,10.3.43.201,53,53,UDP,46878,64738,162,475,12.57,7,5,4,service.local,3,No,USR-004,SSO,Success,2,svchost,7,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,8879.554494828957,50.67621320604614,0.6666666666666666,0.637,9,2.0,13.0
